id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-6-date,is-checks-6-limit,is-checks-6-value,is-checks-7-name,is-checks-7-result,is-checks-7-limit,is-checks-7-value,is-checks-8-name,is-checks-8-result,is-checks-8-ratio,is-checks-8-limit,is-checks-8-value,is-checks-9-name,is-checks-9-result,is-checks-9-ratio,is-checks-9-limit,is-checks-9-value,is-checks-10-name,is-checks-10-result,is-checks-11-name,is-checks-11-result,is-checks-12-name,is-checks-12-result,is-checks-13-name,is-checks-13-result,is-checks-14-name,is-checks-14-result,is-checks-14-value,is-checks-14-limit,is-checks-15-name,is-checks-15-result,is-checks-15-competitions-0-id,is-checks-15-competitions-0-name,is-checks-16-result,is-checks-16-name,is-checks-16-effective,is-checks-16-multiplier,is-checks-16-pyramids-0-name,is-checks-16-pyramids-0-multiplier,is-checks-17-result,is-checks-17-name,is-checks-17-themes-0-id,is-checks-17-themes-0-multiplier,is-checks-17-themes-0-name,is-checks-17-themes-1-id,is-checks-17-themes-1-multiplier,is-checks-17-themes-1-name,is-checks-17-themes-2-id,is-checks-17-themes-2-multiplier,is-checks-17-themes-2-name,is-checks-17-themes-3-id,is-checks-17-themes-3-multiplier,is-checks-17-themes-3-name,is-checks-17-themes-4-id,is-checks-17-themes-4-multiplier,is-checks-17-themes-4-name,is-checks-17-themes-5-id,is-checks-17-themes-5-multiplier,is-checks-17-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-16-competitions-0-id,is-checks-16-competitions-0-name,is-checks-17-effective,is-checks-17-multiplier,is-checks-17-pyramids-0-name,is-checks-17-pyramids-0-multiplier,is-checks-18-result,is-checks-18-name,is-checks-18-themes-0-id,is-checks-18-themes-0-multiplier,is-checks-18-themes-0-name,is-checks-18-themes-1-id,is-checks-18-themes-1-multiplier,is-checks-18-themes-1-name,is-checks-18-themes-2-id,is-checks-18-themes-2-multiplier,is-checks-18-themes-2-name,is-checks-18-themes-3-id,is-checks-18-themes-3-multiplier,is-checks-18-themes-3-name,is-checks-18-themes-4-id,is-checks-18-themes-4-multiplier,is-checks-18-themes-4-name,is-checks-18-themes-5-id,is-checks-18-themes-5-multiplier,is-checks-18-themes-5-name
KPY0go5x,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(operating_margin, 4)",,1,2026-02-02T05:23:00-05:00,,2026-02-02T05:23:01-05:00,,False,False,,,ace_tag,llm_test,confidence_0.72,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-5217413,20000000,1262,1188,0.7207,-0.0504,1.1913,-0.00014,-0.19,-0.05,2014-01-01,-16657537.0,20000000.0,1515.0,1674.0,0.3193,-0.161,1.755,-0.001008,-0.47,-0.66,1623622.0,20000000.0,1262.0,1188.0,0.7207,0.0157,0.7363,4.4e-05,0.01,0.07,LOW_SHARPE,FAIL,1.58,-0.19,LOW_FITNESS,FAIL,1.0,-0.05,LOW_ASI_JPN_SHARPE,FAIL,1,-0.44,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.13,-0.66,LOW_TURNOVER,PASS,0.01,0.7207,HIGH_TURNOVER,FAIL,0.7,0.7207,CONCENTRATED_WEIGHT,FAIL,2016-09-14,0.1,0.499053,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.06,-0.07,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.17,-0.14,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0454,-0.0333,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.17,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LLbjKvmv,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(ts_zscore(return_equity, 8))",,2,2026-02-02T05:23:01-05:00,,2026-02-02T05:23:01-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-4431873,20000000,174,166,0.7041,-0.0428,0.6375,-0.000122,-0.48,-0.12,2014-01-01,918590.0,20000000.0,290.0,289.0,0.2413,0.0089,0.3339,7.4e-05,0.02,0.09,-2408553.0,20000000.0,174.0,166.0,0.7041,-0.0233,0.479,-6.6e-05,-0.05,-0.27,LOW_SHARPE,FAIL,1.58,-0.48,LOW_FITNESS,FAIL,1.0,-0.12,LOW_ASI_JPN_SHARPE,FAIL,1,0.04,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.34,0.09,LOW_TURNOVER,PASS,0.01,0.7041,HIGH_TURNOVER,FAIL,0.7,0.7041,CONCENTRATED_WEIGHT,FAIL,2023-01-10,0.1,0.5,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.14,0.25,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.43,-0.68,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,-0.0385,-0.0639,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.61,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RRZ3exOb,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(divide(ebitda, revenue), 4)",,2,2026-02-02T05:22:48-05:00,,2026-02-02T05:22:48-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,10436171,20000000,1340,1305,0.7404,0.1009,0.3988,0.000272,0.42,0.16,2014-01-01,-3818965.0,20000000.0,1655.0,1503.0,0.3234,-0.0369,1.3775,-0.000228,-0.05,-0.15,12538408.0,20000000.0,1340.0,1305.0,0.7404,0.1212,0.3972,0.000327,0.23,0.56,LOW_SHARPE,FAIL,1.58,0.42,LOW_FITNESS,FAIL,1.0,0.16,LOW_ASI_JPN_SHARPE,FAIL,1,0.03,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,0.29,-0.15,LOW_TURNOVER,PASS,0.01,0.7404,HIGH_TURNOVER,FAIL,0.7,0.7404,CONCENTRATED_WEIGHT,FAIL,2017-07-18,0.1,0.499904,LOW_SUB_UNIVERSE_SHARPE,PASS,0.12,0.53,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.38,0.43,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0908,0.0938,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.63,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
le6qgpNl,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(divide(receivable, sales))",,2,2026-02-02T05:24:19-05:00,,2026-02-02T05:24:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.7,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,7859386,20000000,2325,764,0.0617,0.076,0.5601,0.002463,0.28,0.22,2014-01-01,18909943.0,20000000.0,1877.0,1215.0,0.0579,0.1827,0.8561,0.006316,0.86,0.71,7667874.0,20000000.0,2325.0,764.0,0.0617,0.0741,0.6515,0.002403,0.23,0.3,LOW_SHARPE,FAIL,1.58,0.28,LOW_FITNESS,FAIL,1.0,0.22,LOW_ASI_JPN_SHARPE,FAIL,1,0.13,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.2,0.71,LOW_TURNOVER,PASS,0.01,0.0617,HIGH_TURNOVER,PASS,0.7,0.0617,CONCENTRATED_WEIGHT,FAIL,2019-08-16,0.1,0.499998,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.08,-0.22,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.25,0.2,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0684,0.0471,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.01,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mL23KwQ5,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(subtract(income, cashflow_op), income)",,2,2026-02-02T05:24:19-05:00,,2026-02-02T05:24:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.64,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-472841,20000000,1804,1519,0.0563,-0.0046,0.4217,-0.000162,-0.05,-0.01,2014-01-01,-1280646.0,20000000.0,1779.0,1546.0,0.0554,-0.0124,0.3885,-0.000447,-0.05,-0.15,-593010.0,20000000.0,1804.0,1519.0,0.0563,-0.0057,0.3094,-0.000203,-0.02,-0.08,LOW_SHARPE,FAIL,1.58,-0.05,LOW_FITNESS,FAIL,1.0,-0.01,LOW_ASI_JPN_SHARPE,FAIL,1,0.31,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.03,-0.15,LOW_TURNOVER,PASS,0.01,0.0563,HIGH_TURNOVER,PASS,0.7,0.0563,CONCENTRATED_WEIGHT,FAIL,2016-01-08,0.1,0.413707,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.01,-0.13,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.05,0.27,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0041,0.0216,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.28,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPrJWMvX,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(fnd23_prgs, 4)",,1,2026-02-02T05:24:32-05:00,,2026-02-02T05:24:32-05:00,,False,False,,,ace_tag,llm_test,confidence_0.67,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,246703,20000000,372,848,0.73,0.0024,0.4449,7e-06,0.01,0.0,2014-01-01,3646709.0,20000000.0,1587.0,1501.0,0.2909,0.0352,0.4276,0.000242,0.07,0.21,39468.0,20000000.0,372.0,848.0,0.73,0.0004,0.4527,1e-06,0.0,0.0,LOW_SHARPE,FAIL,1.58,0.01,LOW_FITNESS,FAIL,1.0,0.0,LOW_ASI_JPN_SHARPE,FAIL,1,0.24,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.01,0.21,LOW_TURNOVER,PASS,0.01,0.73,HIGH_TURNOVER,FAIL,0.7,0.73,CONCENTRATED_WEIGHT,FAIL,2018-10-09,0.1,0.500005,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.0,-0.15,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,0.01,0.23,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,0.0022,0.0391,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.33,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bl2kxGK6,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"reverse(divide(sga_expense, revenue))",,2,2026-02-02T05:24:19-05:00,,2026-02-02T05:24:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,21663924,20000000,2120,1043,0.0462,0.2094,0.4628,0.009067,0.77,1.0,2014-01-01,17259435.0,20000000.0,1873.0,1294.0,0.044,0.1668,0.4695,0.007584,0.75,0.65,13162121.0,20000000.0,2120.0,1043.0,0.0462,0.1272,0.4904,0.005509,0.53,0.53,LOW_SHARPE,FAIL,1.58,0.77,LOW_FITNESS,PASS,1.0,1.0,LOW_ASI_JPN_SHARPE,FAIL,1,0.23,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.54,0.65,LOW_TURNOVER,PASS,0.01,0.0462,HIGH_TURNOVER,PASS,0.7,0.0462,CONCENTRATED_WEIGHT,FAIL,2022-07-08,0.1,0.471568,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.23,-0.12,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.69,0.49,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.1885,0.1158,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.53,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O0wY6QVR,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_zscore(ts_delta(eps, 4), 8)",,2,2026-02-02T05:24:19-05:00,,2026-02-02T05:24:19-05:00,,False,False,,,ace_tag,llm_test,confidence_0.71,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-770861,20000000,297,303,0.6795,-0.0074,0.1946,-2.2e-05,-0.14,-0.01,2014-01-01,1300354.0,20000000.0,396.0,396.0,0.3085,0.0126,0.1995,8.1e-05,0.04,0.18,-576870.0,20000000.0,297.0,303.0,0.6795,-0.0056,0.1932,-1.6e-05,-0.01,-0.12,LOW_SHARPE,FAIL,1.58,-0.14,LOW_FITNESS,FAIL,1.0,-0.01,LOW_ASI_JPN_SHARPE,FAIL,1,-0.51,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,-0.1,0.18,LOW_TURNOVER,PASS,0.01,0.6795,HIGH_TURNOVER,PASS,0.7,0.6795,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.04,0.01,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,-0.13,-0.2,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,-0.0067,-0.0106,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.65,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
omwpPeg6,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_delta(inventory_turnover, 8)",,1,2026-02-02T05:25:46-05:00,,2026-02-02T05:25:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-3777363,20000000,1264,1101,0.4638,-0.0365,1.0033,-0.000157,-0.17,-0.05,2014-01-01,-5329728.0,20000000.0,1570.0,1253.0,0.2029,-0.0515,0.8643,-0.000508,-0.14,-0.28,-3670097.0,20000000.0,1264.0,1101.0,0.4638,-0.0355,0.7551,-0.000153,-0.05,-0.18,LOW_SHARPE,FAIL,1.58,-0.17,LOW_FITNESS,FAIL,1.0,-0.05,LOW_ASI_JPN_SHARPE,FAIL,1,-0.26,LOW_INVESTABILITY_CONSTRAINED_SHARPE,FAIL,-0.12,-0.28,LOW_TURNOVER,PASS,0.01,0.4638,HIGH_TURNOVER,PASS,0.7,0.4638,CONCENTRATED_WEIGHT,FAIL,2014-09-26,0.1,0.499822,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.05,-0.11,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,PASS,0.9,-0.15,-0.12,LOW_ROBUST_UNIVERSE_RETURNS,PASS,0.9,-0.0328,-0.0254,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.17,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zqwMAarR,REGULAR,PS40111,EQUITY,ASI,MINVOL1M,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ebit, ts_backfill(interest_expense, 8))",,2,2026-02-02T05:26:01-05:00,,2026-02-02T05:26:02-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,10298381,20000000,30,63,0.0188,0.0995,0.3796,0.010588,0.46,0.41,2014-01-01,7300859.0,20000000.0,38.0,71.0,0.0222,0.0706,0.6145,0.006352,0.24,0.32,9910561.0,20000000.0,30.0,63.0,0.0188,0.0958,0.4567,0.010189,0.43,0.49,LOW_SHARPE,FAIL,1.58,0.46,LOW_FITNESS,FAIL,1.0,0.41,LOW_ASI_JPN_SHARPE,FAIL,1,-0.14,LOW_INVESTABILITY_CONSTRAINED_SHARPE,PASS,0.32,0.32,LOW_TURNOVER,PASS,0.01,0.0188,HIGH_TURNOVER,PASS,0.7,0.0188,CONCENTRATED_WEIGHT,FAIL,2017-07-18,0.1,0.496966,LOW_SUB_UNIVERSE_SHARPE,PASS,0.14,0.23,LOW_ROBUST_UNIVERSE_SHARPE.WITH_RATIO,FAIL,0.9,0.41,0.4,LOW_ROBUST_UNIVERSE_RETURNS,FAIL,0.9,0.0896,0.0871,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.59,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,ASI/D1/FUNDAMENTAL,1.1,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26 Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
