id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,is-checks-13-themes-2-id,is-checks-13-themes-2-multiplier,is-checks-13-themes-2-name,is-checks-13-themes-3-id,is-checks-13-themes-3-multiplier,is-checks-13-themes-3-name,is-checks-13-themes-4-id,is-checks-13-themes-4-multiplier,is-checks-13-themes-4-name,is-checks-13-themes-5-id,is-checks-13-themes-5-multiplier,is-checks-13-themes-5-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-4-date,is-checks-4-limit,is-checks-4-value
3qYxwZxZ,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"group_zscore(vec_avg(nws17_comp_d1_ssc), bucket(vec_avg(nws17_multiple_comp_d1_relevance), range=""0, 1, 0.1""))",,4,2026-02-05T13:37:33-05:00,,2026-02-05T13:37:34-05:00,,False,False,,,ace_tag,llm_test,confidence_0.5,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,926686,20000000,233,291,1.6278,0.009,0.0757,1.1e-05,0.2,0.01,2014-01-01,875848.0,20000000.0,526.0,536.0,0.2553,0.0085,0.1672,6.6e-05,0.03,0.16,-11779.0,20000000.0,233.0,291.0,1.6278,-0.0001,0.0679,-0.0,-0.0,-0.0,LOW_SHARPE,FAIL,1.58,0.2,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.6278,HIGH_TURNOVER,FAIL,0.7,1.6278,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.1,0.52,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.23,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
WjwdM6Xd,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(reverse(ts_returns(vec_avg(nws17_comp_d1_acb), 3)))",,4,2026-02-05T13:37:34-05:00,,2026-02-05T13:37:34-05:00,,False,False,,,ace_tag,llm_test,confidence_0.45,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1949150,20000000,26,19,1.6672,-0.0189,0.3871,-2.3e-05,-0.18,-0.02,2014-01-01,-7272384.0,20000000.0,128.0,99.0,0.2976,-0.0705,0.8043,-0.000474,-0.32,-0.65,-3448278.0,20000000.0,26.0,19.0,1.6672,-0.0334,0.3962,-4e-05,-0.05,-0.37,LOW_SHARPE,FAIL,1.58,-0.18,LOW_FITNESS,FAIL,1.0,-0.02,LOW_TURNOVER,PASS,0.01,1.6672,HIGH_TURNOVER,FAIL,0.7,1.6672,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.09,-0.33,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.2,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2015-12-31,0.1,0.5
bl2MXXAR,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(reverse(ts_returns(vec_avg(nws17_comp_d1_ssc), 3)))",,4,2026-02-05T13:36:39-05:00,,2026-02-05T13:36:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.4,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2787650,20000000,101,84,1.7862,0.027,0.4733,3e-05,0.23,0.03,2014-01-01,8583198.0,20000000.0,265.0,247.0,0.3058,0.0832,0.2197,0.000544,0.37,0.71,1683328.0,20000000.0,101.0,84.0,1.7862,0.0163,0.4687,1.8e-05,0.01,0.15,LOW_SHARPE,FAIL,1.58,0.23,LOW_FITNESS,FAIL,1.0,0.03,LOW_TURNOVER,PASS,0.01,1.7862,HIGH_TURNOVER,FAIL,0.7,1.7862,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.12,0.43,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.52,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-04-12,0.1,0.5
88krbo5q,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(subtract(ts_returns(vec_avg(nws17_comp_d1_acb), 5), ts_returns(vec_avg(nws17_comp_d1_ssc), 5)))",,6,2026-02-05T13:36:45-05:00,,2026-02-05T13:36:45-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3907276,20000000,25,25,1.7688,0.0379,0.2504,4.3e-05,0.31,0.05,2014-01-01,-1602857.0,20000000.0,117.0,108.0,0.3664,-0.0155,0.5162,-8.5e-05,-0.02,-0.11,2845077.0,20000000.0,25.0,25.0,1.7688,0.0276,0.3743,3.1e-05,0.03,0.27,LOW_SHARPE,FAIL,1.58,0.31,LOW_FITNESS,FAIL,1.0,0.05,LOW_TURNOVER,PASS,0.01,1.7688,HIGH_TURNOVER,FAIL,0.7,1.7688,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.16,0.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.32,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-06-14,0.1,0.5
RRZYM3M0,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(vec_avg(nws17_comp_d1_acb), sqrt(vec_avg(nws17_multiple_comp_d1_relevance))))",,5,2026-02-05T13:36:45-05:00,,2026-02-05T13:36:46-05:00,,False,False,,,ace_tag,llm_test,confidence_0.57,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1559075,20000000,97,323,1.742,0.0151,0.2292,1.7e-05,0.2,0.02,2014-01-01,-384512.0,20000000.0,294.0,832.0,0.2433,-0.0037,0.34,-3.1e-05,-0.0,-0.04,420893.0,20000000.0,97.0,323.0,1.742,0.0041,0.2256,5e-06,0.0,0.06,LOW_SHARPE,FAIL,1.58,0.2,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,1.742,HIGH_TURNOVER,FAIL,0.7,1.742,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.1,0.43,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.03,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-01-02,0.1,0.112024
j2lXvNWe,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(vec_avg(nws17_comp_d1_ssc), sqrt(vec_avg(nws17_multiple_comp_d1_relevance))))",,5,2026-02-05T13:38:56-05:00,,2026-02-05T13:38:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.49,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,589099,20000000,206,320,1.6696,0.0057,0.1527,7e-06,0.1,0.01,2014-01-01,1074140.0,20000000.0,490.0,592.0,0.2544,0.0104,0.1743,8.2e-05,0.04,0.18,-728725.0,20000000.0,206.0,320.0,1.6696,-0.0071,0.1562,-8e-06,-0.01,-0.15,LOW_SHARPE,FAIL,1.58,0.1,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.6696,HIGH_TURNOVER,FAIL,0.7,1.6696,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.05,0.18,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.6,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
d58mpeqE,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_decay_linear(vec_avg(nws17_comp_d1_acb), 5))",,3,2026-02-05T13:38:55-05:00,,2026-02-05T13:38:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.55,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,521699,20000000,131,351,1.4644,0.0051,0.1244,7e-06,0.08,0.0,2014-01-01,697331.0,20000000.0,319.0,786.0,0.2209,0.0068,0.244,6.1e-05,0.02,0.1,-879381.0,20000000.0,131.0,351.0,1.4644,-0.0085,0.1656,-1.2e-05,-0.01,-0.16,LOW_SHARPE,FAIL,1.58,0.08,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.4644,HIGH_TURNOVER,FAIL,0.7,1.4644,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.04,0.26,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.48,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
rK6LYQmj,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(ts_decay_linear(vec_avg(nws17_comp_d1_ssc), 5))",,3,2026-02-05T13:38:54-05:00,,2026-02-05T13:38:55-05:00,,False,False,,,ace_tag,llm_test,confidence_0.47,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1685602,20000000,243,286,1.4355,0.0163,0.0809,2.3e-05,0.33,0.04,2014-01-01,1927032.0,20000000.0,530.0,543.0,0.2243,0.0187,0.1442,0.000166,0.1,0.35,1023930.0,20000000.0,243.0,286.0,1.4355,0.0099,0.0782,1.4e-05,0.02,0.25,LOW_SHARPE,FAIL,1.58,0.33,LOW_FITNESS,FAIL,1.0,0.04,LOW_TURNOVER,PASS,0.01,1.4355,HIGH_TURNOVER,FAIL,0.7,1.4355,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,PASS,0.17,0.68,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.52,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
ZYwx6lKn,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(vec_avg(nws17_comp_d1_acb), vec_max(nws17_comp_d1_acb)))",,4,2026-02-05T13:40:12-05:00,,2026-02-05T13:40:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.53,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-1985309,20000000,73,340,1.695,-0.0192,0.2304,-2.3e-05,-0.32,-0.03,2014-01-01,-834032.0,20000000.0,295.0,800.0,0.2467,-0.0081,0.2036,-6.6e-05,-0.02,-0.12,-2611538.0,20000000.0,73.0,340.0,1.695,-0.0253,0.2885,-3e-05,-0.06,-0.48,LOW_SHARPE,FAIL,1.58,-0.32,LOW_FITNESS,FAIL,1.0,-0.03,LOW_TURNOVER,PASS,0.01,1.695,HIGH_TURNOVER,FAIL,0.7,1.695,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.17,0.01,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.11,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-01-02,0.1,0.119943
kqkXdboO,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(vec_avg(nws17_comp_d1_ssc), vec_max(nws17_comp_d1_ssc)))",,4,2026-02-05T13:39:40-05:00,,2026-02-05T13:39:40-05:00,,False,False,,,ace_tag,llm_test,confidence_0.46,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,222925,20000000,171,354,1.6782,0.0022,0.2396,3e-06,0.03,0.0,2014-01-01,450230.0,20000000.0,438.0,661.0,0.2721,0.0044,0.2103,3.2e-05,0.01,0.06,-653173.0,20000000.0,171.0,354.0,1.6782,-0.0063,0.2327,-8e-06,-0.01,-0.12,LOW_SHARPE,FAIL,1.58,0.03,LOW_FITNESS,FAIL,1.0,0.0,LOW_TURNOVER,PASS,0.01,1.6782,HIGH_TURNOVER,FAIL,0.7,1.6782,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,0.02,0.29,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.94,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2017-02-24,0.1,0.129417
XgwLGw65,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(sign(vec_avg(nws17_comp_d1_acb)), vec_avg(nws17_multiple_comp_d1_relevance)))",,5,2026-02-05T13:39:13-05:00,,2026-02-05T13:39:13-05:00,,False,False,,,ace_tag,llm_test,confidence_0.48,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-113466,20000000,95,325,1.5888,-0.0011,0.1988,-1e-06,-0.02,-0.0,2014-01-01,234081.0,20000000.0,310.0,796.0,0.2489,0.0023,0.3344,1.8e-05,0.0,0.03,-337543.0,20000000.0,95.0,325.0,1.5888,-0.0033,0.1994,-4e-06,-0.0,-0.06,LOW_SHARPE,FAIL,1.58,-0.02,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,1.5888,HIGH_TURNOVER,FAIL,0.7,1.5888,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.01,0.05,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-0.39,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2023-01-02,0.1,0.11263
QPrjMmmg,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(multiply(sign(vec_avg(nws17_comp_d1_ssc)), vec_avg(nws17_multiple_comp_d1_relevance)))",,5,2026-02-05T13:38:55-05:00,,2026-02-05T13:38:56-05:00,,False,False,,,ace_tag,llm_test,confidence_0.41,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-403973,20000000,195,331,1.5885,-0.0039,0.1658,-5e-06,-0.09,-0.0,2014-01-01,823547.0,20000000.0,442.0,612.0,0.2481,0.008,0.1586,6.4e-05,0.03,0.15,-1014130.0,20000000.0,195.0,331.0,1.5885,-0.0098,0.184,-1.2e-05,-0.02,-0.25,LOW_SHARPE,FAIL,1.58,-0.09,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,1.5885,HIGH_TURNOVER,FAIL,0.7,1.5885,CONCENTRATED_WEIGHT,PASS,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.05,-0.24,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.27,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,,,
omwv7wQJ,REGULAR,PS40111,EQUITY,EUR,TOP2500,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"quantile(ts_scale(vec_avg(nws17_comp_d1_acb), 5))",,3,2026-02-05T13:39:14-05:00,,2026-02-05T13:39:15-05:00,,False,False,,,ace_tag,llm_test,confidence_0.56,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-842625,20000000,69,83,1.5016,-0.0082,0.234,-1.1e-05,-0.15,-0.01,2014-01-01,220163.0,20000000.0,183.0,209.0,0.2631,0.0021,0.2726,1.6e-05,0.0,0.03,-1181234.0,20000000.0,69.0,83.0,1.5016,-0.0114,0.1917,-1.5e-05,-0.02,-0.24,LOW_SHARPE,FAIL,1.58,-0.15,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,1.5016,HIGH_TURNOVER,FAIL,0.7,1.5016,CONCENTRATED_WEIGHT,FAIL,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.08,-0.15,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,-1.63,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1,1.5,EUR/D1/NEWS,1.5,WARNING,MATCHES_THEMES,EDrKL34,2.0,JPN Dataset Utilization Theme,M4ZYx3D,2.0,AMR Dataset Utilization Theme,9B3qxZ4,2.0,KOR Dataset Utilization Theme,PBVkEJD,2.0,TWN Dataset Utilization Theme,by88rqy,2.0,HKG Dataset Utilization Theme,V45896D,1.0,GLB/D1 TOPDIV3000 Power Pool Feb`26,,,,,,,,,,,2017-01-02,0.1,0.131579
