id,type,author,settings-instrumentType,settings-region,settings-universe,settings-delay,settings-decay,settings-neutralization,settings-truncation,settings-pasteurization,settings-unitHandling,settings-nanHandling,settings-maxTrade,settings-language,settings-visualization,settings-startDate,settings-endDate,regular-code,regular-description,regular-operatorCount,dateCreated,dateSubmitted,dateModified,name,favorite,hidden,color,category,tags-0,tags-1,tags-2,classifications-0-id,classifications-0-name,grade,stage,status,is-pnl,is-bookSize,is-longCount,is-shortCount,is-turnover,is-returns,is-drawdown,is-margin,is-sharpe,is-fitness,is-startDate,is-investabilityConstrained-pnl,is-investabilityConstrained-bookSize,is-investabilityConstrained-longCount,is-investabilityConstrained-shortCount,is-investabilityConstrained-turnover,is-investabilityConstrained-returns,is-investabilityConstrained-drawdown,is-investabilityConstrained-margin,is-investabilityConstrained-fitness,is-investabilityConstrained-sharpe,is-riskNeutralized-pnl,is-riskNeutralized-bookSize,is-riskNeutralized-longCount,is-riskNeutralized-shortCount,is-riskNeutralized-turnover,is-riskNeutralized-returns,is-riskNeutralized-drawdown,is-riskNeutralized-margin,is-riskNeutralized-fitness,is-riskNeutralized-sharpe,is-checks-0-name,is-checks-0-result,is-checks-0-limit,is-checks-0-value,is-checks-1-name,is-checks-1-result,is-checks-1-limit,is-checks-1-value,is-checks-2-name,is-checks-2-result,is-checks-2-limit,is-checks-2-value,is-checks-3-name,is-checks-3-result,is-checks-3-limit,is-checks-3-value,is-checks-4-name,is-checks-4-result,is-checks-4-date,is-checks-4-limit,is-checks-4-value,is-checks-5-name,is-checks-5-result,is-checks-5-limit,is-checks-5-value,is-checks-6-name,is-checks-6-result,is-checks-7-name,is-checks-7-result,is-checks-8-name,is-checks-8-result,is-checks-9-name,is-checks-9-result,is-checks-10-name,is-checks-10-result,is-checks-10-value,is-checks-10-limit,is-checks-11-name,is-checks-11-result,is-checks-11-competitions-0-id,is-checks-11-competitions-0-name,is-checks-12-result,is-checks-12-name,is-checks-12-effective,is-checks-12-multiplier,is-checks-12-pyramids-0-name,is-checks-12-pyramids-0-multiplier,is-checks-13-result,is-checks-13-name,is-checks-13-themes-0-id,is-checks-13-themes-0-multiplier,is-checks-13-themes-0-name,is-checks-13-themes-1-id,is-checks-13-themes-1-multiplier,is-checks-13-themes-1-name,os,train,test,prod,competitions,themes,pyramids,pyramidThemes,team,osmosisPoints,is-checks-6-message,is-checks-11-value,is-checks-11-limit,is-checks-12-competitions-0-id,is-checks-12-competitions-0-name,is-checks-13-effective,is-checks-13-multiplier,is-checks-13-pyramids-0-name,is-checks-13-pyramids-0-multiplier,is-checks-14-result,is-checks-14-name,is-checks-14-themes-0-id,is-checks-14-themes-0-multiplier,is-checks-14-themes-0-name,is-checks-14-themes-1-id,is-checks-14-themes-1-multiplier,is-checks-14-themes-1-name
npw8P8ez,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"zscore(divide(snt_social_value, add(ts_mean(snt_social_volume,10),1)))",,4,2026-01-21T22:12:43-05:00,,2026-01-21T22:12:44-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-5183643,20000000,1475,1648,1.3172,-0.0519,0.5709,-7.9e-05,-0.55,-0.11,2014-01-01,1713631.0,20000000.0,1551.0,1578.0,0.7266,0.0172,0.0728,4.7e-05,0.07,0.43,-4107537.0,20000000.0,1475.0,1648.0,1.3172,-0.0412,0.5007,-6.2e-05,-0.08,-0.48,LOW_SHARPE,FAIL,1.58,-0.55,LOW_FITNESS,FAIL,1.0,-0.11,LOW_TURNOVER,PASS,0.01,1.3172,HIGH_TURNOVER,FAIL,0.7,1.3172,CONCENTRATED_WEIGHT,FAIL,2018-07-13,0.1,0.499625,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.24,-0.38,UNITS,WARNING,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,,,LOW_2Y_SHARPE,FAIL,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,"Incompatible unit for input of ""add"" at index 1, expected ""Unit[TSPrice:1,TSShare:1]"", found ""Unit[]""",-0.27,1.58,AIACv2,AI Alphas Competition 2.0,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme
1Y6zZXe6,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_av_diff(ts_returns(snt_social_value,7),7)",,2,2026-01-21T22:13:56-05:00,,2026-01-21T22:13:57-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,4018768,20000000,364,396,1.1438,0.0403,0.1491,7e-05,0.43,0.08,2014-01-01,711233.0,20000000.0,385.0,384.0,0.8118,0.0071,0.1636,1.8e-05,0.01,0.12,2795116.0,20000000.0,364.0,396.0,1.1438,0.028,0.1471,4.9e-05,0.05,0.33,LOW_SHARPE,FAIL,1.58,0.43,LOW_FITNESS,FAIL,1.0,0.08,LOW_TURNOVER,PASS,0.01,1.1438,HIGH_TURNOVER,FAIL,0.7,1.1438,CONCENTRATED_WEIGHT,FAIL,2015-10-27,0.1,0.498104,LOW_SUB_UNIVERSE_SHARPE,PASS,0.19,0.73,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.62,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpXEb3oQ,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"trade_when(ts_returns(snt_social_value,5), greater(ts_ir(ts_returns(snt_social_value,1),20),0.5), NaN)",,5,2026-01-21T22:16:28-05:00,,2026-01-21T22:16:29-05:00,,False,False,,,ace_tag,llm_test,confidence_0.62,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6866328,20000000,5,360,0.3791,0.0689,0.9049,0.000364,0.18,0.08,2014-01-01,696197.0,20000000.0,2012.0,764.0,0.1763,0.007,0.5209,7.9e-05,0.01,0.05,8069165.0,20000000.0,5.0,360.0,0.3791,0.081,0.814,0.000427,0.11,0.23,LOW_SHARPE,FAIL,1.58,0.18,LOW_FITNESS,FAIL,1.0,0.08,LOW_TURNOVER,PASS,0.01,0.3791,HIGH_TURNOVER,PASS,0.7,0.3791,CONCENTRATED_WEIGHT,FAIL,2020-09-10,0.1,0.500011,LOW_SUB_UNIVERSE_SHARPE,PASS,0.08,0.27,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.56,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
QPm9Kv6X,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"if_else(equal(ts_arg_max(snt_social_value,5),0), 1, 0)",,3,2026-01-21T22:15:22-05:00,,2026-01-21T22:15:23-05:00,,False,False,,,ace_tag,llm_test,confidence_0.59,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-246838,20000000,831,2269,0.6401,-0.0025,0.1373,-8e-06,-0.12,-0.01,2014-01-01,90412.0,20000000.0,1129.0,2001.0,0.408,0.0009,0.1221,4e-06,0.0,0.04,-625063.0,20000000.0,831.0,2269.0,0.6401,-0.0063,0.1151,-2e-05,-0.04,-0.41,LOW_SHARPE,FAIL,1.58,-0.12,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.6401,HIGH_TURNOVER,PASS,0.7,0.6401,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.05,-0.34,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.6,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
6XgeKdZJ,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_returns(snt_social_value,5), inverse(add(ts_std_dev(snt_social_value,20),0.001)))",,5,2026-01-21T22:15:20-05:00,,2026-01-21T22:15:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.7,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1418708,20000000,1392,1330,1.5565,0.0142,0.2357,1.8e-05,0.16,0.02,2014-01-01,-590530.0,20000000.0,1420.0,1311.0,1.0348,-0.0059,0.3311,-1.1e-05,-0.01,-0.13,-157858.0,20000000.0,1392.0,1330.0,1.5565,-0.0016,0.2391,-2e-06,-0.0,-0.02,LOW_SHARPE,FAIL,1.58,0.16,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,1.5565,HIGH_TURNOVER,FAIL,0.7,1.5565,CONCENTRATED_WEIGHT,FAIL,2020-01-10,0.1,0.499931,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.07,-0.1,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.39,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZYkKAXoQ,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_max_diff(snt_social_volume,20), ts_returns(snt_social_value,3))",,3,2026-01-21T22:16:00-05:00,,2026-01-21T22:16:00-05:00,,False,False,,,ace_tag,llm_test,confidence_0.68,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,2845101,20000000,1229,1494,1.5944,0.0285,0.1874,3.6e-05,0.33,0.04,2014-01-01,-827990.0,20000000.0,1140.0,1593.0,1.0346,-0.0083,0.2129,-1.6e-05,-0.02,-0.18,2428617.0,20000000.0,1229.0,1494.0,1.5944,0.0243,0.1384,3.1e-05,0.04,0.3,LOW_SHARPE,FAIL,1.58,0.33,LOW_FITNESS,FAIL,1.0,0.04,LOW_TURNOVER,PASS,0.01,1.5944,HIGH_TURNOVER,FAIL,0.7,1.5944,CONCENTRATED_WEIGHT,FAIL,2014-10-17,0.1,0.499652,LOW_SUB_UNIVERSE_SHARPE,PASS,0.14,0.21,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.32,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0jOgPn7,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"add(quantile(snt_social_value), quantile(snt_social_volume))",,3,2026-01-21T22:15:59-05:00,,2026-01-21T22:15:59-05:00,,False,False,,,ace_tag,llm_test,confidence_0.72,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1442110,20000000,1439,1684,0.3107,0.0145,0.1393,9.3e-05,0.39,0.08,2014-01-01,1654633.0,20000000.0,1536.0,1593.0,0.2637,0.0166,0.1343,0.000126,0.11,0.42,-110201.0,20000000.0,1439.0,1684.0,0.3107,-0.0011,0.1217,-7e-06,-0.0,-0.06,LOW_SHARPE,FAIL,1.58,0.39,LOW_FITNESS,FAIL,1.0,0.08,LOW_TURNOVER,PASS,0.01,0.3107,HIGH_TURNOVER,PASS,0.7,0.3107,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.17,0.03,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.6,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR016eNj,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(ts_returns(snt_social_value,7), inverse(add(ts_std_dev(snt_social_value,30),0.001)))",,5,2026-01-21T22:15:33-05:00,,2026-01-21T22:15:34-05:00,,False,False,,,ace_tag,llm_test,confidence_0.69,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,1217662,20000000,1386,1334,1.5419,0.0122,0.2283,1.6e-05,0.14,0.01,2014-01-01,1973149.0,20000000.0,1413.0,1317.0,1.021,0.0198,0.1098,3.9e-05,0.06,0.44,1629605.0,20000000.0,1386.0,1334.0,1.5419,0.0163,0.2058,2.1e-05,0.02,0.2,LOW_SHARPE,FAIL,1.58,0.14,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,1.5419,HIGH_TURNOVER,FAIL,0.7,1.5419,CONCENTRATED_WEIGHT,FAIL,2022-03-14,0.1,0.49995,LOW_SUB_UNIVERSE_SHARPE,PASS,0.06,0.27,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.97,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7exQaAd,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(reverse(zscore(snt_social_value)), ts_quantile(snt_social_volume,10))",,4,2026-01-21T22:15:31-05:00,,2026-01-21T22:15:31-05:00,,False,False,,,ace_tag,llm_test,confidence_0.61,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,670261,20000000,1741,1381,0.6252,0.0067,0.1094,2.1e-05,0.22,0.02,2014-01-01,615697.0,20000000.0,1739.0,1390.0,0.4795,0.0062,0.1304,2.6e-05,0.02,0.19,481089.0,20000000.0,1741.0,1381.0,0.6252,0.0048,0.0876,1.5e-05,0.02,0.23,LOW_SHARPE,FAIL,1.58,0.22,LOW_FITNESS,FAIL,1.0,0.02,LOW_TURNOVER,PASS,0.01,0.6252,HIGH_TURNOVER,PASS,0.7,0.6252,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.1,0.34,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,1.4,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR0165ag,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"tail(ts_zscore(snt_social_value,10), lower=-0.5, upper=0.5, newval=0)",,2,2026-01-21T22:15:57-05:00,,2026-01-21T22:15:58-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-338293,20000000,1381,1377,0.5113,-0.0034,0.1083,-1.3e-05,-0.15,-0.01,2014-01-01,-584922.0,20000000.0,1381.0,1382.0,0.4282,-0.0059,0.1279,-2.7e-05,-0.03,-0.25,23616.0,20000000.0,1381.0,1377.0,0.5113,0.0002,0.0628,1e-06,0.0,0.01,LOW_SHARPE,FAIL,1.58,-0.15,LOW_FITNESS,FAIL,1.0,-0.01,LOW_TURNOVER,PASS,0.01,0.5113,HIGH_TURNOVER,PASS,0.7,0.5113,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,-0.06,-0.53,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.35,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
YPXgM3nM,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"ts_arg_max(ts_returns(snt_social_value,5),30)",,2,2026-01-21T22:19:20-05:00,,2026-01-21T22:19:20-05:00,,False,False,,,ace_tag,llm_test,confidence_0.58,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,258779,20000000,1379,1375,0.2501,0.0026,0.0428,2.1e-05,0.14,0.01,2014-01-01,813772.0,20000000.0,1309.0,1452.0,0.1909,0.0082,0.0787,8.5e-05,0.07,0.32,179156.0,20000000.0,1379.0,1375.0,0.2501,0.0018,0.0457,1.4e-05,0.01,0.11,LOW_SHARPE,FAIL,1.58,0.14,LOW_FITNESS,FAIL,1.0,0.01,LOW_TURNOVER,PASS,0.01,0.2501,HIGH_TURNOVER,PASS,0.7,0.2501,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,FAIL,0.06,-0.12,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.6,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
9qg7W2lV,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"trade_when(ts_delta(snt_social_value,5), greater(snt_social_volume, ts_mean(snt_social_volume,30)), NaN)",,4,2026-01-21T22:18:21-05:00,,2026-01-21T22:18:21-05:00,,False,False,,,ace_tag,llm_test,confidence_0.66,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,-34344,20000000,1579,1186,0.2219,-0.0003,0.1122,-3e-06,-0.02,-0.0,2014-01-01,582419.0,20000000.0,1516.0,1262.0,0.1795,0.0058,0.0882,6.5e-05,0.04,0.23,-707709.0,20000000.0,1579.0,1186.0,0.2219,-0.0071,0.1081,-6.4e-05,-0.08,-0.47,LOW_SHARPE,FAIL,1.58,-0.02,LOW_FITNESS,FAIL,1.0,-0.0,LOW_TURNOVER,PASS,0.01,0.2219,HIGH_TURNOVER,PASS,0.7,0.2219,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,-0.01,0.09,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.48,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5oeRPe9,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"divide(ts_std_dev(snt_social_value,10), add(ts_std_dev(snt_social_value,60),0.001))",,4,2026-01-21T22:19:01-05:00,,2026-01-21T22:19:01-05:00,,False,False,,,ace_tag,llm_test,confidence_0.63,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,3220064,20000000,1450,1673,0.2871,0.0323,0.0557,0.000225,1.02,0.34,2014-01-01,3520930.0,20000000.0,1577.0,1553.0,0.229,0.0353,0.0735,0.000308,0.41,1.04,1147358.0,20000000.0,1450.0,1673.0,0.2871,0.0115,0.0419,8e-05,0.11,0.57,LOW_SHARPE,FAIL,1.58,1.02,LOW_FITNESS,FAIL,1.0,0.34,LOW_TURNOVER,PASS,0.01,0.2871,HIGH_TURNOVER,PASS,0.7,0.2871,CONCENTRATED_WEIGHT,PASS,,,,LOW_SUB_UNIVERSE_SHARPE,PASS,0.44,0.81,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,LOW_2Y_SHARPE,FAIL,0.82,1.58,MATCHES_COMPETITION,PENDING,AIACv2,AI Alphas Competition 2.0,PASS,MATCHES_PYRAMID,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme,,,,,,,,,,,,,,,,,,,,,,,,,,,
3qgeVvRg,REGULAR,PS40111,EQUITY,USA,TOP3000,1,0,INDUSTRY,0.08,ON,VERIFY,OFF,OFF,FASTEXPR,False,2014-01-01,2023-12-31,"multiply(reverse(ts_returns(snt_social_value,3)), inverse(add(ts_mean(snt_social_volume,10),1)))",,6,2026-01-21T22:19:00-05:00,,2026-01-21T22:19:00-05:00,,False,False,,,ace_tag,llm_test,confidence_0.6,DATA_USAGE:SINGLE_DATA_SET,Single Data Set Alpha,,IS,UNSUBMITTED,6881526,20000000,1344,1380,1.6816,0.069,0.2918,8.2e-05,0.67,0.14,2014-01-01,811512.0,20000000.0,1345.0,1387.0,1.1792,0.0081,0.2674,1.4e-05,0.01,0.15,5365807.0,20000000.0,1344.0,1380.0,1.6816,0.0538,0.2149,6.4e-05,0.1,0.55,LOW_SHARPE,FAIL,1.58,0.67,LOW_FITNESS,FAIL,1.0,0.14,LOW_TURNOVER,PASS,0.01,1.6816,HIGH_TURNOVER,FAIL,0.7,1.6816,CONCENTRATED_WEIGHT,FAIL,2018-07-13,0.1,0.499667,LOW_SUB_UNIVERSE_SHARPE,PASS,0.29,0.56,UNITS,WARNING,SELF_CORRELATION,PENDING,DATA_DIVERSITY,PENDING,PROD_CORRELATION,PENDING,REGULAR_SUBMISSION,PENDING,,,LOW_2Y_SHARPE,PASS,,,PENDING,MATCHES_COMPETITION,,,,,PASS,MATCHES_PYRAMID,,,,,,,,,,,,,,,,,"Incompatible unit for input of ""add"" at index 1, expected ""Unit[TSPrice:1,TSShare:1]"", found ""Unit[]""",1.9,1.58,AIACv2,AI Alphas Competition 2.0,1.0,1.1,USA/D1/SOCIALMEDIA,1.1,WARNING,MATCHES_THEMES,AyE5YRy,2.0,Country Specific Theme,AyomAkD,1.0,Power Pool GLB Dataset Utilization Theme
